user_id,recommend,0
RgDVC3ZUBqpEe6Y1kPhIpw,8,jVYzrVblDFSuL3GHtt8ZSA
RgDVC3ZUBqpEe6Y1kPhIpw,9,3zxy3LVBV3ttxoYbY4rQ8A
RgDVC3ZUBqpEe6Y1kPhIpw,10,0G-QF457q_0Z_jKqh6xWiA
RgDVC3ZUBqpEe6Y1kPhIpw,11,ITa3vh5ERI90G_WP4SmGUQ
RgDVC3ZUBqpEe6Y1kPhIpw,12,P5bUL3Engv-2z6kKohB6qQ
RgDVC3ZUBqpEe6Y1kPhIpw,13,0kSXMbNFo7mdwTPj4iQv9A
RgDVC3ZUBqpEe6Y1kPhIpw,14,13f_vtUZEmlzweL91bmVng
RgDVC3ZUBqpEe6Y1kPhIpw,15,g1cwG-9BWx5HvlrKPIbs9w
RgDVC3ZUBqpEe6Y1kPhIpw,16,v9VCObZVWhOPdm1rKt8Dvg
RgDVC3ZUBqpEe6Y1kPhIpw,17,gjhzKWsqCIrpEd9pevbKZw
RgDVC3ZUBqpEe6Y1kPhIpw,18,Ve0LUwcrzxL7w0RYgY4Aaw
RgDVC3ZUBqpEe6Y1kPhIpw,19,m07sy7eLtOjVdZ8oN9JKag
RgDVC3ZUBqpEe6Y1kPhIpw,20,BKCyaw3fLry1268fwpQeIw
RgDVC3ZUBqpEe6Y1kPhIpw,21,ci7Q6NvXQ8UZrBHusVX18g
RgDVC3ZUBqpEe6Y1kPhIpw,22,HYQoxBC1y1DGPq6pGP09Tw
RgDVC3ZUBqpEe6Y1kPhIpw,23,IzJ36jX6V6ky5BtoN-Agng
RgDVC3ZUBqpEe6Y1kPhIpw,24,tipQmXdg181T4NvxrXPjFg
RgDVC3ZUBqpEe6Y1kPhIpw,25,OgYi5x02MBukfxPNFe1ePg
RgDVC3ZUBqpEe6Y1kPhIpw,26,fHS0bQ-l5rHME_xXKQSYXQ
RgDVC3ZUBqpEe6Y1kPhIpw,27,CQUDh80m48xnzUkx-X5NAw
RgDVC3ZUBqpEe6Y1kPhIpw,28,M9puGD3VU5FuhE60HklCvg
RgDVC3ZUBqpEe6Y1kPhIpw,29,4VbB9qS2Xvk-bjAI1bNlGw
RgDVC3ZUBqpEe6Y1kPhIpw,30,WWnhqRnWWjutMqh-2SzEuQ
RgDVC3ZUBqpEe6Y1kPhIpw,31,HFECrzYDpgbS5EmTBtj2zQ
RgDVC3ZUBqpEe6Y1kPhIpw,32,RmXIjppHNtVveguN10iO1g
RgDVC3ZUBqpEe6Y1kPhIpw,33,KtUS6HMhgIPHXuwwkwReEw
RgDVC3ZUBqpEe6Y1kPhIpw,34,rcU7ysY41qGppbw4pQgjqg
RgDVC3ZUBqpEe6Y1kPhIpw,35,EiwxlbR8fb68lMgEXhcWKA
RgDVC3ZUBqpEe6Y1kPhIpw,36,ZIOCmdFaMIF56FR-nWr_2A
RgDVC3ZUBqpEe6Y1kPhIpw,37,gvyYZgFdBbcT3xGjWOvZag
RgDVC3ZUBqpEe6Y1kPhIpw,38,syvwUKQJ4OYfmL_ixVLMeQ
RgDVC3ZUBqpEe6Y1kPhIpw,39,nmqX1cxPOYHwql5e4U9LuA
RgDVC3ZUBqpEe6Y1kPhIpw,40,tGgTIueZy1JNTzQD9rkZLQ
RgDVC3ZUBqpEe6Y1kPhIpw,41,cEDMie5DjE_00sJ23H2q9Q
RgDVC3ZUBqpEe6Y1kPhIpw,42,6Mv-qMJyxSokCu8YFM1o0A
RgDVC3ZUBqpEe6Y1kPhIpw,43,_BcWyKQL16ndpBdggh2kNA
RgDVC3ZUBqpEe6Y1kPhIpw,44,-NbeVN5tnwdyYAvdNkKMjw
RgDVC3ZUBqpEe6Y1kPhIpw,45,2Gy7OX3zFVfNeeHLhmpzJw
RgDVC3ZUBqpEe6Y1kPhIpw,46,w-w-k-QXosIKQ8HQVwU6IQ
V6PeLHJ8D1C7utl4HzjBmg,0,0G-QF457q_0Z_jKqh6xWiA
V6PeLHJ8D1C7utl4HzjBmg,1,CQUDh80m48xnzUkx-X5NAw
V6PeLHJ8D1C7utl4HzjBmg,2,ZIOCmdFaMIF56FR-nWr_2A
V6PeLHJ8D1C7utl4HzjBmg,3,-NbeVN5tnwdyYAvdNkKMjw
VHdY6oG2JPVNjihWhOooAQ,0,qVc8ODYU5SZjKXVBgXdI7w
VHdY6oG2JPVNjihWhOooAQ,1,j14WgRoU_-2ZE1aw1dXrJg
VHdY6oG2JPVNjihWhOooAQ,2,q_QQ5kBBwlCcbL1s4NVK3g
VHdY6oG2JPVNjihWhOooAQ,3,MGPQVLsODMm9ZtYQW-g_OA
VHdY6oG2JPVNjihWhOooAQ,4,QJI9OSEn6ujRCtrX06vs1w
VHdY6oG2JPVNjihWhOooAQ,5,2l0O1EI1m0yWjFo2zSt71w
VHdY6oG2JPVNjihWhOooAQ,6,RgDVC3ZUBqpEe6Y1kPhIpw
VHdY6oG2JPVNjihWhOooAQ,7,om5ZiponkpRqUNa3pVPiRg
VHdY6oG2JPVNjihWhOooAQ,8,jVYzrVblDFSuL3GHtt8ZSA
VHdY6oG2JPVNjihWhOooAQ,9,3zxy3LVBV3ttxoYbY4rQ8A
VHdY6oG2JPVNjihWhOooAQ,10,0G-QF457q_0Z_jKqh6xWiA
VHdY6oG2JPVNjihWhOooAQ,11,ITa3vh5ERI90G_WP4SmGUQ
VHdY6oG2JPVNjihWhOooAQ,12,P5bUL3Engv-2z6kKohB6qQ
VHdY6oG2JPVNjihWhOooAQ,13,VpREWOjt5Pna6OIgXI9Jcg
VHdY6oG2JPVNjihWhOooAQ,14,0kSXMbNFo7mdwTPj4iQv9A
VHdY6oG2JPVNjihWhOooAQ,15,h8pthOnqCxV94D8-JkZXCQ
VHdY6oG2JPVNjihWhOooAQ,16,13f_vtUZEmlzweL91bmVng
VHdY6oG2JPVNjihWhOooAQ,17,8ZryN_S-n48g6rsa3W3QtQ
VHdY6oG2JPVNjihWhOooAQ,18,v9VCObZVWhOPdm1rKt8Dvg
VHdY6oG2JPVNjihWhOooAQ,19,gjhzKWsqCIrpEd9pevbKZw
VHdY6oG2JPVNjihWhOooAQ,20,YWFbTcVnun8i03XnEU7kVg
VHdY6oG2JPVNjihWhOooAQ,21,Ve0LUwcrzxL7w0RYgY4Aaw
VHdY6oG2JPVNjihWhOooAQ,22,skjkxo7Ewz3cbxW4TQNK5g
VHdY6oG2JPVNjihWhOooAQ,23,m07sy7eLtOjVdZ8oN9JKag
VHdY6oG2JPVNjihWhOooAQ,24,BKCyaw3fLry1268fwpQeIw
VHdY6oG2JPVNjihWhOooAQ,25,ci7Q6NvXQ8UZrBHusVX18g
VHdY6oG2JPVNjihWhOooAQ,26,HYQoxBC1y1DGPq6pGP09Tw
VHdY6oG2JPVNjihWhOooAQ,27,IzJ36jX6V6ky5BtoN-Agng
VHdY6oG2JPVNjihWhOooAQ,28,Qa2NoSc6DphQArihBgY9Gg
VHdY6oG2JPVNjihWhOooAQ,29,tipQmXdg181T4NvxrXPjFg
VHdY6oG2JPVNjihWhOooAQ,30,OgYi5x02MBukfxPNFe1ePg
VHdY6oG2JPVNjihWhOooAQ,31,fHS0bQ-l5rHME_xXKQSYXQ
VHdY6oG2JPVNjihWhOooAQ,32,CQUDh80m48xnzUkx-X5NAw
VHdY6oG2JPVNjihWhOooAQ,33,M9puGD3VU5FuhE60HklCvg
VHdY6oG2JPVNjihWhOooAQ,34,4VbB9qS2Xvk-bjAI1bNlGw
VHdY6oG2JPVNjihWhOooAQ,35,lf1m4CbheuUR7fFZoLGRvA
VHdY6oG2JPVNjihWhOooAQ,36,WWnhqRnWWjutMqh-2SzEuQ
VHdY6oG2JPVNjihWhOooAQ,37,HFECrzYDpgbS5EmTBtj2zQ
VHdY6oG2JPVNjihWhOooAQ,38,RmXIjppHNtVveguN10iO1g
VHdY6oG2JPVNjihWhOooAQ,39,KtUS6HMhgIPHXuwwkwReEw
VHdY6oG2JPVNjihWhOooAQ,40,FVbtQgcCmWmQ-D6IR5BfZg
VHdY6oG2JPVNjihWhOooAQ,41,UKSw9kfoBfdatSMUl-jGnA
VHdY6oG2JPVNjihWhOooAQ,42,aqWXHhcR_CdmKmxggFOlEA
VHdY6oG2JPVNjihWhOooAQ,43,rcU7ysY41qGppbw4pQgjqg
VHdY6oG2JPVNjihWhOooAQ,44,o4tYl3Hz0oDfpNn4k02DCw
VHdY6oG2JPVNjihWhOooAQ,45,EiwxlbR8fb68lMgEXhcWKA
VHdY6oG2JPVNjihWhOooAQ,46,ZIOCmdFaMIF56FR-nWr_2A
VHdY6oG2JPVNjihWhOooAQ,47,syvwUKQJ4OYfmL_ixVLMeQ
VHdY6oG2JPVNjihWhOooAQ,48,a21yEFhTXEJImb9hGl0JyQ
VHdY6oG2JPVNjihWhOooAQ,49,3h352DEsa-HgjkN2FJsSiA
VHdY6oG2JPVNjihWhOooAQ,50,nmqX1cxPOYHwql5e4U9LuA
VHdY6oG2JPVNjihWhOooAQ,51,GIMg5oHqsJXdRq_7tR2jjQ
VHdY6oG2JPVNjihWhOooAQ,52,tGgTIueZy1JNTzQD9rkZLQ
VHdY6oG2JPVNjihWhOooAQ,53,LAwptwS7nJwPkV5Niy9jkg
VHdY6oG2JPVNjihWhOooAQ,54,cEDMie5DjE_00sJ23H2q9Q
VHdY6oG2JPVNjihWhOooAQ,55,_BcWyKQL16ndpBdggh2kNA
VHdY6oG2JPVNjihWhOooAQ,56,2Gy7OX3zFVfNeeHLhmpzJw
VHdY6oG2JPVNjihWhOooAQ,57,w-w-k-QXosIKQ8HQVwU6IQ
VHdY6oG2JPVNjihWhOooAQ,58,LZZlD-7A1o_lCQZAt_NvLA
om5ZiponkpRqUNa3pVPiRg,0,qVc8ODYU5SZjKXVBgXdI7w
om5ZiponkpRqUNa3pVPiRg,1,j14WgRoU_-2ZE1aw1dXrJg
om5ZiponkpRqUNa3pVPiRg,2,q_QQ5kBBwlCcbL1s4NVK3g
om5ZiponkpRqUNa3pVPiRg,3,MGPQVLsODMm9ZtYQW-g_OA
om5ZiponkpRqUNa3pVPiRg,4,QJI9OSEn6ujRCtrX06vs1w
om5ZiponkpRqUNa3pVPiRg,5,2l0O1EI1m0yWjFo2zSt71w
om5ZiponkpRqUNa3pVPiRg,6,RgDVC3ZUBqpEe6Y1kPhIpw
om5ZiponkpRqUNa3pVPiRg,7,VHdY6oG2JPVNjihWhOooAQ
om5ZiponkpRqUNa3pVPiRg,8,jVYzrVblDFSuL3GHtt8ZSA
om5ZiponkpRqUNa3pVPiRg,9,3zxy3LVBV3ttxoYbY4rQ8A
om5ZiponkpRqUNa3pVPiRg,10,0G-QF457q_0Z_jKqh6xWiA
om5ZiponkpRqUNa3pVPiRg,11,ITa3vh5ERI90G_WP4SmGUQ
om5ZiponkpRqUNa3pVPiRg,12,P5bUL3Engv-2z6kKohB6qQ
om5ZiponkpRqUNa3pVPiRg,13,XvL3WrRN0_3hw0P5tO0J1Q
om5ZiponkpRqUNa3pVPiRg,14,13f_vtUZEmlzweL91bmVng
om5ZiponkpRqUNa3pVPiRg,15,8ZryN_S-n48g6rsa3W3QtQ
om5ZiponkpRqUNa3pVPiRg,16,v9VCObZVWhOPdm1rKt8Dvg
om5ZiponkpRqUNa3pVPiRg,17,gjhzKWsqCIrpEd9pevbKZw
om5ZiponkpRqUNa3pVPiRg,18,YWFbTcVnun8i03XnEU7kVg
om5ZiponkpRqUNa3pVPiRg,19,Ve0LUwcrzxL7w0RYgY4Aaw
om5ZiponkpRqUNa3pVPiRg,20,m07sy7eLtOjVdZ8oN9JKag
om5ZiponkpRqUNa3pVPiRg,21,BKCyaw3fLry1268fwpQeIw
om5ZiponkpRqUNa3pVPiRg,22,Un9kXZRrhnfdhaW33OwLFg
om5ZiponkpRqUNa3pVPiRg,23,ci7Q6NvXQ8UZrBHusVX18g
om5ZiponkpRqUNa3pVPiRg,24,HYQoxBC1y1DGPq6pGP09Tw
om5ZiponkpRqUNa3pVPiRg,25,IzJ36jX6V6ky5BtoN-Agng
om5ZiponkpRqUNa3pVPiRg,26,tipQmXdg181T4NvxrXPjFg
om5ZiponkpRqUNa3pVPiRg,27,OgYi5x02MBukfxPNFe1ePg
om5ZiponkpRqUNa3pVPiRg,28,fHS0bQ-l5rHME_xXKQSYXQ
om5ZiponkpRqUNa3pVPiRg,29,CQUDh80m48xnzUkx-X5NAw
om5ZiponkpRqUNa3pVPiRg,30,M9puGD3VU5FuhE60HklCvg
om5ZiponkpRqUNa3pVPiRg,31,4VbB9qS2Xvk-bjAI1bNlGw
om5ZiponkpRqUNa3pVPiRg,32,lf1m4CbheuUR7fFZoLGRvA
om5ZiponkpRqUNa3pVPiRg,33,5BpJEC8YVi80ecWT5CtlfQ
om5ZiponkpRqUNa3pVPiRg,34,WWnhqRnWWjutMqh-2SzEuQ
om5ZiponkpRqUNa3pVPiRg,35,HFECrzYDpgbS5EmTBtj2zQ
om5ZiponkpRqUNa3pVPiRg,36,RmXIjppHNtVveguN10iO1g
om5ZiponkpRqUNa3pVPiRg,37,p3heVCnq3M0H2LMxIuuc5g
om5ZiponkpRqUNa3pVPiRg,38,rcU7ysY41qGppbw4pQgjqg
om5ZiponkpRqUNa3pVPiRg,39,o4tYl3Hz0oDfpNn4k02DCw
om5ZiponkpRqUNa3pVPiRg,40,EiwxlbR8fb68lMgEXhcWKA
om5ZiponkpRqUNa3pVPiRg,41,C6LV0p8L6IfBfh1YFRkWzQ
om5ZiponkpRqUNa3pVPiRg,42,ZIOCmdFaMIF56FR-nWr_2A
om5ZiponkpRqUNa3pVPiRg,43,gvyYZgFdBbcT3xGjWOvZag
om5ZiponkpRqUNa3pVPiRg,44,syvwUKQJ4OYfmL_ixVLMeQ
om5ZiponkpRqUNa3pVPiRg,45,a21yEFhTXEJImb9hGl0JyQ
om5ZiponkpRqUNa3pVPiRg,46,nmqX1cxPOYHwql5e4U9LuA
om5ZiponkpRqUNa3pVPiRg,47,IDVFG1pNSHIHoVuoLuZpcQ
om5ZiponkpRqUNa3pVPiRg,48,tGgTIueZy1JNTzQD9rkZLQ
om5ZiponkpRqUNa3pVPiRg,49,_BcWyKQL16ndpBdggh2kNA
om5ZiponkpRqUNa3pVPiRg,50,-NbeVN5tnwdyYAvdNkKMjw
om5ZiponkpRqUNa3pVPiRg,51,2Gy7OX3zFVfNeeHLhmpzJw
om5ZiponkpRqUNa3pVPiRg,52,w-w-k-QXosIKQ8HQVwU6IQ
K7thO1n-vZ9PFYiC7nTR2w,0,NIhcRW6DWvk1JQhDhXwgOQ
K7thO1n-vZ9PFYiC7nTR2w,1,0G-QF457q_0Z_jKqh6xWiA
K7thO1n-vZ9PFYiC7nTR2w,2,m07sy7eLtOjVdZ8oN9JKag
K7thO1n-vZ9PFYiC7nTR2w,3,M9puGD3VU5FuhE60HklCvg
K7thO1n-vZ9PFYiC7nTR2w,4,RmXIjppHNtVveguN10iO1g
K7thO1n-vZ9PFYiC7nTR2w,5,DihTsliUxbqpoA9W3uRDBA
K7thO1n-vZ9PFYiC7nTR2w,6,ZIOCmdFaMIF56FR-nWr_2A
hSMVQ7MSh6B0OgPxFQFO8g,0,jVYzrVblDFSuL3GHtt8ZSA
jVYzrVblDFSuL3GHtt8ZSA,0,q_QQ5kBBwlCcbL1s4NVK3g
jVYzrVblDFSuL3GHtt8ZSA,1,MGPQVLsODMm9ZtYQW-g_OA
jVYzrVblDFSuL3GHtt8ZSA,2,QJI9OSEn6ujRCtrX06vs1w
jVYzrVblDFSuL3GHtt8ZSA,3,2l0O1EI1m0yWjFo2zSt71w
jVYzrVblDFSuL3GHtt8ZSA,4,RgDVC3ZUBqpEe6Y1kPhIpw
jVYzrVblDFSuL3GHtt8ZSA,5,VHdY6oG2JPVNjihWhOooAQ
jVYzrVblDFSuL3GHtt8ZSA,6,om5ZiponkpRqUNa3pVPiRg
jVYzrVblDFSuL3GHtt8ZSA,7,hSMVQ7MSh6B0OgPxFQFO8g
jVYzrVblDFSuL3GHtt8ZSA,8,0G-QF457q_0Z_jKqh6xWiA
jVYzrVblDFSuL3GHtt8ZSA,9,gjhzKWsqCIrpEd9pevbKZw
jVYzrVblDFSuL3GHtt8ZSA,10,Ve0LUwcrzxL7w0RYgY4Aaw
jVYzrVblDFSuL3GHtt8ZSA,11,ci7Q6NvXQ8UZrBHusVX18g
jVYzrVblDFSuL3GHtt8ZSA,12,OgYi5x02MBukfxPNFe1ePg
jVYzrVblDFSuL3GHtt8ZSA,13,fHS0bQ-l5rHME_xXKQSYXQ
jVYzrVblDFSuL3GHtt8ZSA,14,HFECrzYDpgbS5EmTBtj2zQ
jVYzrVblDFSuL3GHtt8ZSA,15,ZIOCmdFaMIF56FR-nWr_2A
3zxy3LVBV3ttxoYbY4rQ8A,0,q_QQ5kBBwlCcbL1s4NVK3g
3zxy3LVBV3ttxoYbY4rQ8A,1,MGPQVLsODMm9ZtYQW-g_OA
3zxy3LVBV3ttxoYbY4rQ8A,2,QJI9OSEn6ujRCtrX06vs1w
3zxy3LVBV3ttxoYbY4rQ8A,3,2l0O1EI1m0yWjFo2zSt71w
3zxy3LVBV3ttxoYbY4rQ8A,4,RgDVC3ZUBqpEe6Y1kPhIpw
3zxy3LVBV3ttxoYbY4rQ8A,5,VHdY6oG2JPVNjihWhOooAQ
3zxy3LVBV3ttxoYbY4rQ8A,6,om5ZiponkpRqUNa3pVPiRg
3zxy3LVBV3ttxoYbY4rQ8A,7,0G-QF457q_0Z_jKqh6xWiA
3zxy3LVBV3ttxoYbY4rQ8A,8,ITa3vh5ERI90G_WP4SmGUQ
3zxy3LVBV3ttxoYbY4rQ8A,9,gjhzKWsqCIrpEd9pevbKZw
3zxy3LVBV3ttxoYbY4rQ8A,10,Ve0LUwcrzxL7w0RYgY4Aaw
3zxy3LVBV3ttxoYbY4rQ8A,11,h7qNmqTAIc05zNtIpmlDJQ
3zxy3LVBV3ttxoYbY4rQ8A,12,OgYi5x02MBukfxPNFe1ePg
3zxy3LVBV3ttxoYbY4rQ8A,13,fHS0bQ-l5rHME_xXKQSYXQ
3zxy3LVBV3ttxoYbY4rQ8A,14,CQUDh80m48xnzUkx-X5NAw
3zxy3LVBV3ttxoYbY4rQ8A,15,HFECrzYDpgbS5EmTBtj2zQ
3zxy3LVBV3ttxoYbY4rQ8A,16,rcU7ysY41qGppbw4pQgjqg
3zxy3LVBV3ttxoYbY4rQ8A,17,ZIOCmdFaMIF56FR-nWr_2A
3zxy3LVBV3ttxoYbY4rQ8A,18,oDgFJv85M22F26LESCxAWA
0G-QF457q_0Z_jKqh6xWiA,0,j14WgRoU_-2ZE1aw1dXrJg
0G-QF457q_0Z_jKqh6xWiA,1,q_QQ5kBBwlCcbL1s4NVK3g
0G-QF457q_0Z_jKqh6xWiA,2,MGPQVLsODMm9ZtYQW-g_OA
0G-QF457q_0Z_jKqh6xWiA,3,QJI9OSEn6ujRCtrX06vs1w
0G-QF457q_0Z_jKqh6xWiA,4,2l0O1EI1m0yWjFo2zSt71w
0G-QF457q_0Z_jKqh6xWiA,5,RgDVC3ZUBqpEe6Y1kPhIpw
0G-QF457q_0Z_jKqh6xWiA,6,V6PeLHJ8D1C7utl4HzjBmg
0G-QF457q_0Z_jKqh6xWiA,7,VHdY6oG2JPVNjihWhOooAQ
0G-QF457q_0Z_jKqh6xWiA,8,om5ZiponkpRqUNa3pVPiRg
0G-QF457q_0Z_jKqh6xWiA,9,K7thO1n-vZ9PFYiC7nTR2w
0G-QF457q_0Z_jKqh6xWiA,10,jVYzrVblDFSuL3GHtt8ZSA
0G-QF457q_0Z_jKqh6xWiA,11,3zxy3LVBV3ttxoYbY4rQ8A
0G-QF457q_0Z_jKqh6xWiA,12,ITa3vh5ERI90G_WP4SmGUQ
0G-QF457q_0Z_jKqh6xWiA,13,P5bUL3Engv-2z6kKohB6qQ
0G-QF457q_0Z_jKqh6xWiA,14,ouODopBKF3AqfCkuQEnrDg
0G-QF457q_0Z_jKqh6xWiA,15,YMgZqBUAddmFErxLtCfK_w
0G-QF457q_0Z_jKqh6xWiA,16,HzoQKKHDq9BI37dyJAAtGA
0G-QF457q_0Z_jKqh6xWiA,17,h8pthOnqCxV94D8-JkZXCQ
0G-QF457q_0Z_jKqh6xWiA,18,13f_vtUZEmlzweL91bmVng
0G-QF457q_0Z_jKqh6xWiA,19,8ZryN_S-n48g6rsa3W3QtQ
0G-QF457q_0Z_jKqh6xWiA,20,v9VCObZVWhOPdm1rKt8Dvg
0G-QF457q_0Z_jKqh6xWiA,21,gjhzKWsqCIrpEd9pevbKZw
0G-QF457q_0Z_jKqh6xWiA,22,YWFbTcVnun8i03XnEU7kVg
0G-QF457q_0Z_jKqh6xWiA,23,Ve0LUwcrzxL7w0RYgY4Aaw
0G-QF457q_0Z_jKqh6xWiA,24,m07sy7eLtOjVdZ8oN9JKag
0G-QF457q_0Z_jKqh6xWiA,25,BKCyaw3fLry1268fwpQeIw
0G-QF457q_0Z_jKqh6xWiA,26,ci7Q6NvXQ8UZrBHusVX18g
0G-QF457q_0Z_jKqh6xWiA,27,HYQoxBC1y1DGPq6pGP09Tw
0G-QF457q_0Z_jKqh6xWiA,28,IzJ36jX6V6ky5BtoN-Agng
0G-QF457q_0Z_jKqh6xWiA,29,tipQmXdg181T4NvxrXPjFg
0G-QF457q_0Z_jKqh6xWiA,30,OgYi5x02MBukfxPNFe1ePg
0G-QF457q_0Z_jKqh6xWiA,31,fHS0bQ-l5rHME_xXKQSYXQ
0G-QF457q_0Z_jKqh6xWiA,32,CQUDh80m48xnzUkx-X5NAw
0G-QF457q_0Z_jKqh6xWiA,33,M9puGD3VU5FuhE60HklCvg
0G-QF457q_0Z_jKqh6xWiA,34,4VbB9qS2Xvk-bjAI1bNlGw
0G-QF457q_0Z_jKqh6xWiA,35,lf1m4CbheuUR7fFZoLGRvA
0G-QF457q_0Z_jKqh6xWiA,36,t4aq9buiAuyciHxr7RvzNg
0G-QF457q_0Z_jKqh6xWiA,37,5BpJEC8YVi80ecWT5CtlfQ
0G-QF457q_0Z_jKqh6xWiA,38,WWnhqRnWWjutMqh-2SzEuQ
0G-QF457q_0Z_jKqh6xWiA,39,HFECrzYDpgbS5EmTBtj2zQ
0G-QF457q_0Z_jKqh6xWiA,40,RmXIjppHNtVveguN10iO1g
0G-QF457q_0Z_jKqh6xWiA,41,p3heVCnq3M0H2LMxIuuc5g
0G-QF457q_0Z_jKqh6xWiA,42,rcU7ysY41qGppbw4pQgjqg
0G-QF457q_0Z_jKqh6xWiA,43,o4tYl3Hz0oDfpNn4k02DCw
0G-QF457q_0Z_jKqh6xWiA,44,EiwxlbR8fb68lMgEXhcWKA
0G-QF457q_0Z_jKqh6xWiA,45,DihTsliUxbqpoA9W3uRDBA
0G-QF457q_0Z_jKqh6xWiA,46,C6LV0p8L6IfBfh1YFRkWzQ
0G-QF457q_0Z_jKqh6xWiA,47,ZIOCmdFaMIF56FR-nWr_2A
0G-QF457q_0Z_jKqh6xWiA,48,y3IH1jtMxGkSvZYnCnh5Yg
0G-QF457q_0Z_jKqh6xWiA,49,gvyYZgFdBbcT3xGjWOvZag
0G-QF457q_0Z_jKqh6xWiA,50,IyIsFkVY48JWa01inv-7zA
0G-QF457q_0Z_jKqh6xWiA,51,syvwUKQJ4OYfmL_ixVLMeQ
0G-QF457q_0Z_jKqh6xWiA,52,afPIUwUh0C_lgHvt77cneg
0G-QF457q_0Z_jKqh6xWiA,53,nmqX1cxPOYHwql5e4U9LuA
0G-QF457q_0Z_jKqh6xWiA,54,IDVFG1pNSHIHoVuoLuZpcQ
0G-QF457q_0Z_jKqh6xWiA,55,tGgTIueZy1JNTzQD9rkZLQ
0G-QF457q_0Z_jKqh6xWiA,56,_BcWyKQL16ndpBdggh2kNA
0G-QF457q_0Z_jKqh6xWiA,57,-NbeVN5tnwdyYAvdNkKMjw
0G-QF457q_0Z_jKqh6xWiA,58,2Gy7OX3zFVfNeeHLhmpzJw
0G-QF457q_0Z_jKqh6xWiA,59,4MHFQcFfHzVe4ISx3lvHlw
0G-QF457q_0Z_jKqh6xWiA,60,w-w-k-QXosIKQ8HQVwU6IQ
ITa3vh5ERI90G_WP4SmGUQ,0,qVc8ODYU5SZjKXVBgXdI7w
ITa3vh5ERI90G_WP4SmGUQ,1,j14WgRoU_-2ZE1aw1dXrJg
ITa3vh5ERI90G_WP4SmGUQ,2,q_QQ5kBBwlCcbL1s4NVK3g
ITa3vh5ERI90G_WP4SmGUQ,3,MGPQVLsODMm9ZtYQW-g_OA
ITa3vh5ERI90G_WP4SmGUQ,4,QJI9OSEn6ujRCtrX06vs1w
ITa3vh5ERI90G_WP4SmGUQ,5,2l0O1EI1m0yWjFo2zSt71w
ITa3vh5ERI90G_WP4SmGUQ,6,RgDVC3ZUBqpEe6Y1kPhIpw
ITa3vh5ERI90G_WP4SmGUQ,7,VHdY6oG2JPVNjihWhOooAQ
ITa3vh5ERI90G_WP4SmGUQ,8,om5ZiponkpRqUNa3pVPiRg
ITa3vh5ERI90G_WP4SmGUQ,9,3zxy3LVBV3ttxoYbY4rQ8A
ITa3vh5ERI90G_WP4SmGUQ,10,0G-QF457q_0Z_jKqh6xWiA
ITa3vh5ERI90G_WP4SmGUQ,11,P5bUL3Engv-2z6kKohB6qQ
ITa3vh5ERI90G_WP4SmGUQ,12,HzoQKKHDq9BI37dyJAAtGA
ITa3vh5ERI90G_WP4SmGUQ,13,v9VCObZVWhOPdm1rKt8Dvg
ITa3vh5ERI90G_WP4SmGUQ,14,gjhzKWsqCIrpEd9pevbKZw
ITa3vh5ERI90G_WP4SmGUQ,15,Ve0LUwcrzxL7w0RYgY4Aaw
ITa3vh5ERI90G_WP4SmGUQ,16,m07sy7eLtOjVdZ8oN9JKag
ITa3vh5ERI90G_WP4SmGUQ,17,ci7Q6NvXQ8UZrBHusVX18g
ITa3vh5ERI90G_WP4SmGUQ,18,OgYi5x02MBukfxPNFe1ePg
ITa3vh5ERI90G_WP4SmGUQ,19,fHS0bQ-l5rHME_xXKQSYXQ
ITa3vh5ERI90G_WP4SmGUQ,20,M9puGD3VU5FuhE60HklCvg
ITa3vh5ERI90G_WP4SmGUQ,21,t4aq9buiAuyciHxr7RvzNg
ITa3vh5ERI90G_WP4SmGUQ,22,5BpJEC8YVi80ecWT5CtlfQ
ITa3vh5ERI90G_WP4SmGUQ,23,WWnhqRnWWjutMqh-2SzEuQ
ITa3vh5ERI90G_WP4SmGUQ,24,HFECrzYDpgbS5EmTBtj2zQ
ITa3vh5ERI90G_WP4SmGUQ,25,YOw1yg8THktCCioY2q55_A
ITa3vh5ERI90G_WP4SmGUQ,26,RmXIjppHNtVveguN10iO1g
ITa3vh5ERI90G_WP4SmGUQ,27,UKSw9kfoBfdatSMUl-jGnA
ITa3vh5ERI90G_WP4SmGUQ,28,p3heVCnq3M0H2LMxIuuc5g
ITa3vh5ERI90G_WP4SmGUQ,29,rcU7ysY41qGppbw4pQgjqg
ITa3vh5ERI90G_WP4SmGUQ,30,EiwxlbR8fb68lMgEXhcWKA
ITa3vh5ERI90G_WP4SmGUQ,31,C6LV0p8L6IfBfh1YFRkWzQ
ITa3vh5ERI90G_WP4SmGUQ,32,cMoQqT_j_FD1gO6EEZzOIg
ITa3vh5ERI90G_WP4SmGUQ,33,ZIOCmdFaMIF56FR-nWr_2A
ITa3vh5ERI90G_WP4SmGUQ,34,syvwUKQJ4OYfmL_ixVLMeQ
ITa3vh5ERI90G_WP4SmGUQ,35,cEDMie5DjE_00sJ23H2q9Q
ITa3vh5ERI90G_WP4SmGUQ,36,xTGpw0x5EUj11YFhwr6m2A
ITa3vh5ERI90G_WP4SmGUQ,37,_BcWyKQL16ndpBdggh2kNA
ITa3vh5ERI90G_WP4SmGUQ,38,f5KxH3YahdmVBgS1axPoWg
